order_item_id,order_date,delivery_date,item_id,item_size,item_color,brand_id,item_price,user_id,user_title,user_dob,user_state,user_reg_date,return
2076,2016-06-23,2016-06-28,204,m,black,5,59.9,31258,Mrs,1968-07-22,Mecklenburg-Western Pomerania,2016-06-24,1
2077,2016-06-23,2016-06-28,204,m,black,5,59.9,31258,Mrs,1968-07-22,Mecklenburg-Western Pomerania,2016-06-24,0
2078,2016-06-23,2016-06-27,204,xl,pink,5,59.9,31259,Mrs,1969-05-30,Baden-Wuerttemberg,2016-06-24,1
2079,2016-06-23,2016-06-27,204,xxl,green,5,59.9,31259,Mrs,1969-05-30,Baden-Wuerttemberg,2016-06-24,1
2080,2016-06-23,2016-06-27,183,xl,purple,5,79.9,31259,Mrs,1969-05-30,Baden-Wuerttemberg,2016-06-24,1
2081,2016-06-23,2016-06-27,435,38,black,38,139.9,31259,Mrs,1969-05-30,Baden-Wuerttemberg,2016-06-24,0
2082,2016-06-23,2016-06-27,435,39,black,38,139.9,31259,Mrs,1969-05-30,Baden-Wuerttemberg,2016-06-24,1
2083,2016-06-23,2016-07-02,143,xl,purple,5,59.9,31259,Mrs,1969-05-30,Baden-Wuerttemberg,2016-06-24,1
2084,2016-06-23,,143,xl,orange,5,59.9,31259,Mrs,1969-05-30,Baden-Wuerttemberg,2016-06-24,0
2085,2016-06-23,2016-06-26,992,40,denim,25,59.9,31260,Mrs,1964-12-10,Lower Saxony,2015-02-17,1
2086,2016-06-23,2016-06-26,190,m,grey,3,29.9,31260,Mrs,1964-12-10,Lower Saxony,2015-02-17,1
2087,2016-06-23,2016-06-26,125,m,brown,2,24.9,31260,Mrs,1964-12-10,Lower Saxony,2015-02-17,0
2088,2016-06-23,2016-07-02,896,m,grey,33,9.9,31260,Mrs,1964-12-10,Lower Saxony,2015-02-17,0
2089,2016-06-23,2016-06-26,322,5+,black,4,49.95,31262,Mrs,1962-12-04,Bavaria,2015-02-17,0
2090,2016-06-23,2016-07-02,322,5,blue,4,49.95,31262,Mrs,1962-12-04,Bavaria,2015-02-17,0
2091,2016-06-23,,161,39,black,54,69.9,31263,Mrs,1966-12-17,Bavaria,2015-02-17,0
2092,2016-06-23,2016-06-26,70,48,white,34,24.9,31264,Mrs,1958-02-15,Lower Saxony,2016-06-24,1
2093,2016-06-23,2016-06-26,242,xl,black,20,59.9,31264,Mrs,1958-02-15,Lower Saxony,2016-06-24,1
2094,2016-06-23,2016-06-26,210,xxl,black,2,39.9,31264,Mrs,1958-02-15,Lower Saxony,2016-06-24,0
2095,2016-06-23,2016-06-26,57,xxl,red,3,29.9,31264,Mrs,1958-02-15,Lower Saxony,2016-06-24,0
2096,2016-06-23,2016-06-27,8,36,stained,8,12.9,31265,Mrs,1973-06-03,Hesse,2016-06-24,1
2097,2016-06-23,2016-06-27,394,40,black,44,90.0,31266,Mrs,1956-01-01,Hesse,2015-10-22,0
2098,2016-06-23,2016-06-27,213,l,ash,3,39.9,31266,Mrs,1956-01-01,Hesse,2015-10-22,1
2099,2016-06-23,2016-06-27,213,l,black,3,69.9,31266,Mrs,1956-01-01,Hesse,2015-10-22,1
2100,2016-06-23,2016-06-27,70,42,grey,34,29.9,31266,Mrs,1956-01-01,Hesse,2015-10-22,0
2101,2016-06-23,2016-06-26,106,40,anthracite,6,39.9,22338,Mrs,1900-11-21,Lower Saxony,2015-02-17,0
2102,2016-06-23,2016-06-26,269,l,brown,42,59.9,22338,Mrs,1900-11-21,Lower Saxony,2015-02-17,0
2103,2016-06-23,,83,40,black,39,49.95,22338,Mrs,1900-11-21,Lower Saxony,2015-02-17,0
2104,2016-06-23,2016-06-29,296,6,blue,19,39.9,21491,Mrs,1968-05-07,North Rhine-Westphalia,2015-02-17,1
2105,2016-06-23,2016-06-27,757,42,berry,94,64.9,31110,Mrs,,Berlin,2016-02-28,0
2106,2016-06-23,2016-06-27,155,l,denim,5,49.9,31110,Mrs,,Berlin,2016-02-28,0
2107,2016-06-23,2016-06-27,378,l,ash,5,59.9,31110,Mrs,,Berlin,2016-02-28,0
2108,2016-06-23,2016-06-27,157,unsized,purple,32,0.0,31110,Mrs,,Berlin,2016-02-28,0
2109,2016-06-23,2016-06-27,218,xl,turquoise,42,69.9,31267,Mrs,1959-09-20,Bavaria,2016-06-24,0
2110,2016-06-23,2016-06-26,401,l,brown,28,149.9,31268,Mrs,1947-09-11,North Rhine-Westphalia,2016-06-24,1
2111,2016-06-23,2016-06-26,146,xxl,green,3,21.9,10410,Mrs,1975-08-31,Lower Saxony,2016-01-29,0
2112,2016-06-23,,146,xxl,brown,3,21.9,10410,Mrs,1975-08-31,Lower Saxony,2016-01-29,0
2113,2016-06-23,,32,xxl,white,3,21.9,10410,Mrs,1975-08-31,Lower Saxony,2016-01-29,0
2114,2016-06-23,2016-07-03,100,41,blue,43,69.9,31269,Mrs,1955-04-05,North Rhine-Westphalia,2015-02-17,0
2115,2016-06-23,2016-06-27,511,41,blue,1,99.9,31270,Mrs,,North Rhine-Westphalia,2016-06-24,1
2116,2016-06-23,2016-06-27,122,41,grey,1,79.9,31270,Mrs,,North Rhine-Westphalia,2016-06-24,1
2117,2016-06-23,2016-06-27,895,44,ocher,39,39.95,30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21,1
2118,2016-06-23,2016-06-27,699,44,ocher,39,44.95,30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21,0
2119,2016-06-23,2016-06-27,116,xl,petrol,5,99.9,30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21,1
2120,2016-06-23,2016-06-27,413,xl,black,14,59.9,30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21,1
2121,2016-06-23,2016-07-02,895,46,blue,39,39.95,30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21,1
2122,2016-06-23,2016-07-02,699,46,ocher,39,44.95,30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21,1
2123,2016-06-23,2016-07-02,895,44,blue,39,39.95,30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21,1
2124,2016-06-23,2016-07-04,895,46,ocher,39,39.95,30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21,1
2125,2016-06-23,,83,46,ocher,39,49.95,30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21,0
2126,2016-06-23,,116,xl,olive,5,99.9,30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21,0
2127,2016-06-23,2016-06-26,296,6+,black,19,39.9,31272,Mrs,1967-09-13,North Rhine-Westphalia,2015-12-09,0
2128,2016-06-23,2016-06-26,173,xl,brown,20,19.9,31272,Mrs,1967-09-13,North Rhine-Westphalia,2015-12-09,1
2129,2016-06-23,2016-06-26,860,xl,ocher,42,99.9,15460,Mrs,1962-06-17,Lower Saxony,2015-02-17,0
2130,2016-06-23,2016-06-26,860,l,ocher,42,99.9,15460,Mrs,1962-06-17,Lower Saxony,2015-02-17,1
2131,2016-06-23,2016-06-26,1050,xl,ocher,42,119.9,15460,Mrs,1962-06-17,Lower Saxony,2015-02-17,0
2132,2016-06-23,2016-06-26,1050,l,ocher,42,119.9,15460,Mrs,1962-06-17,Lower Saxony,2015-02-17,1
2133,2016-06-23,,27,6,black,19,39.9,31273,Mrs,1966-01-06,North Rhine-Westphalia,2015-06-02,0
2134,2016-06-23,2016-06-26,837,36,black,24,79.9,31274,Mr,1959-09-04,Hesse,2016-06-24,1
2135,2016-06-23,2016-06-26,625,l,red,36,119.9,31275,Mrs,1967-07-22,Lower Saxony,2016-06-24,1
2136,2016-06-23,2016-06-26,568,l,denim,25,59.9,781,Mrs,1973-05-13,Hesse,2015-02-17,1
2137,2016-06-23,2016-06-26,362,l,brown,11,69.9,781,Mrs,1973-05-13,Hesse,2015-02-17,1
2138,2016-06-23,2016-06-26,87,l,black,5,79.9,781,Mrs,1973-05-13,Hesse,2015-02-17,1
2139,2016-06-23,2016-06-26,104,41,black,1,99.9,781,Mrs,1973-05-13,Hesse,2015-02-17,1
2140,2016-06-23,2016-06-26,122,41,black,1,79.9,781,Mrs,1973-05-13,Hesse,2015-02-17,1
2141,2016-06-23,2016-06-26,121,40,brown,43,99.9,815,Mrs,1958-10-08,Hesse,2015-02-17,0
2142,2016-06-23,2016-06-26,121,39,grey,43,69.9,815,Mrs,1958-10-08,Hesse,2015-02-17,1
2143,2016-06-23,2016-06-28,246,40,ocher,40,79.9,815,Mrs,1958-10-08,Hesse,2015-02-17,1
2144,2016-06-23,2016-06-26,844,unsized,petrol,59,19.9,31276,Mrs,1969-04-08,North Rhine-Westphalia,2015-02-17,0
2145,2016-06-23,2016-06-28,425,xl,blue,46,24.9,31276,Mrs,1969-04-08,North Rhine-Westphalia,2015-02-17,0
2146,2016-06-23,,200,4+,brown,12,69.9,20502,Mrs,1961-11-08,Hesse,2015-09-23,0
2147,2016-06-23,2016-06-26,247,39,brown,40,99.9,31278,Mrs,1942-08-08,Hamburg,2015-03-02,0
2148,2016-06-23,2016-06-26,1,42,black,1,119.9,31278,Mrs,1942-08-08,Hamburg,2015-03-02,0
2149,2016-06-23,2016-06-26,440,42,black,1,139.9,31278,Mrs,1942-08-08,Hamburg,2015-03-02,0
2150,2016-06-23,2016-06-26,32,l,ash,3,21.9,31278,Mrs,1942-08-08,Hamburg,2015-03-02,0
2151,2016-06-23,2016-06-26,32,l,brown,3,9.9,31278,Mrs,1942-08-08,Hamburg,2015-03-02,0
2152,2016-06-23,2016-06-26,313,l,blue,11,59.9,26559,Mrs,,Schleswig-Holstein,2016-06-17,1
2153,2016-06-23,,84,l,ash,5,69.9,26559,Mrs,,Schleswig-Holstein,2016-06-17,0
2154,2016-06-23,2016-06-26,173,xl,brown,20,19.9,1750,Mrs,1954-08-02,North Rhine-Westphalia,2016-01-19,1
2155,2016-06-23,2016-06-26,32,xl,white,3,21.9,1750,Mrs,1954-08-02,North Rhine-Westphalia,2016-01-19,0
2156,2016-06-23,2016-06-26,32,xl,brown,3,9.9,1750,Mrs,1954-08-02,North Rhine-Westphalia,2016-01-19,0
2157,2016-06-23,2016-06-27,68,s,olive,3,9.9,23775,Mrs,1972-12-18,Lower Saxony,2016-02-25,0
2158,2016-06-23,2016-06-27,234,s,petrol,36,59.9,23775,Mrs,1972-12-18,Lower Saxony,2016-02-25,0
2159,2016-06-23,2016-06-27,100,41,red,43,69.9,23775,Mrs,1972-12-18,Lower Saxony,2016-02-25,0
2160,2016-06-23,2016-06-27,191,m,purple,3,21.9,23775,Mrs,1972-12-18,Lower Saxony,2016-02-25,0
2161,2016-06-23,2016-06-27,191,m,mint,3,9.9,23775,Mrs,1972-12-18,Lower Saxony,2016-02-25,0
2162,2016-06-23,2016-06-26,511,37,red,1,99.9,31280,Mrs,1972-06-06,Saxony,2016-06-24,1
2163,2016-06-23,2016-06-26,122,37,blue,1,79.9,31280,Mrs,1972-06-06,Saxony,2016-06-24,0
2164,2016-06-23,2016-06-26,269,m,brown,42,59.9,12670,Mrs,1971-06-30,Bavaria,2016-03-25,0
2165,2016-06-23,2016-06-26,246,41,purple,40,79.9,12670,Mrs,1971-06-30,Bavaria,2016-03-25,1
2166,2016-06-23,2016-06-26,246,41,blue,40,119.9,12670,Mrs,1971-06-30,Bavaria,2016-03-25,1
2167,2016-06-23,2016-06-26,195,s,blue,46,13.9,12670,Mrs,1971-06-30,Bavaria,2016-03-25,0
2168,2016-06-23,2016-06-26,191,s,purple,3,21.9,12670,Mrs,1971-06-30,Bavaria,2016-03-25,0
2169,2016-06-23,2016-06-26,191,s,white,3,21.9,12670,Mrs,1971-06-30,Bavaria,2016-03-25,0
2170,2016-06-23,2016-06-26,100,38,petrol,43,69.9,31281,Mrs,1957-09-22,Lower Saxony,2015-02-17,1
2171,2016-06-23,2016-06-26,463,36,beige,25,39.9,31281,Mrs,1957-09-22,Lower Saxony,2015-02-17,0
2172,2016-06-23,2016-07-02,231,40,black,24,59.9,31282,Mrs,1980-06-07,Bavaria,2015-02-17,1
2173,2016-06-23,,27,7+,black,19,39.9,31282,Mrs,1980-06-07,Bavaria,2015-02-17,0
2174,2016-06-23,2016-06-26,138,xl,curry,46,19.9,31283,Mrs,1947-06-06,North Rhine-Westphalia,2015-02-17,0
2175,2016-06-23,2016-06-26,683,unsized,curry,46,7.9,31283,Mrs,1947-06-06,North Rhine-Westphalia,2015-02-17,0
2176,2016-06-23,2016-06-26,507,39,brown,53,49.9,31283,Mrs,1947-06-06,North Rhine-Westphalia,2015-02-17,0
2177,2016-06-23,2016-06-26,896,xl,grey,33,9.9,31283,Mrs,1947-06-06,North Rhine-Westphalia,2015-02-17,1
2178,2016-06-23,2016-07-02,63,xl,red,33,9.9,31283,Mrs,1947-06-06,North Rhine-Westphalia,2015-02-17,1
2179,2016-06-23,2016-06-26,272,40,black,53,39.9,4400,Mrs,1973-09-26,Lower Saxony,2015-05-28,1
2180,2016-06-23,2016-06-26,258,l,black,3,29.9,4400,Mrs,1973-09-26,Lower Saxony,2015-05-28,0
2181,2016-06-23,2016-06-26,423,xl,red,33,12.9,4400,Mrs,1973-09-26,Lower Saxony,2015-05-28,1
2182,2016-06-23,2016-06-26,7,44,purple,7,9.9,4400,Mrs,1973-09-26,Lower Saxony,2015-05-28,1
2183,2016-06-23,2016-07-02,279,xxl,grey,3,19.9,4400,Mrs,1973-09-26,Lower Saxony,2015-05-28,1
2184,2016-06-23,,27,6,black,19,39.9,4400,Mrs,1973-09-26,Lower Saxony,2015-05-28,0
2185,2016-06-23,,423,xxl,red,33,12.9,4400,Mrs,1973-09-26,Lower Saxony,2015-05-28,0
2186,2016-06-23,2016-06-27,270,xl,grey,49,79.9,31284,Mrs,1955-01-14,North Rhine-Westphalia,2016-06-24,0
2187,2016-06-23,2016-06-27,32,xxl,ash,3,24.9,31284,Mrs,1955-01-14,North Rhine-Westphalia,2016-06-24,0
2188,2016-06-23,2016-06-27,57,xxl,petrol,3,39.9,31284,Mrs,1955-01-14,North Rhine-Westphalia,2016-06-24,0
2189,2016-06-23,2016-06-26,108,xxl,white,46,29.9,31285,Mrs,1967-12-12,Hesse,2016-06-24,0
2190,2016-06-23,2016-06-26,108,xxl,grey,46,29.9,31285,Mrs,1967-12-12,Hesse,2016-06-24,0
2191,2016-06-23,2016-06-26,51,xl,olive,5,69.9,31285,Mrs,1967-12-12,Hesse,2016-06-24,1
2192,2016-06-23,2016-06-26,51,xxl,olive,5,69.9,31285,Mrs,1967-12-12,Hesse,2016-06-24,0
2193,2016-06-23,2016-07-18,51,xl,mocca,5,69.9,31285,Mrs,1967-12-12,Hesse,2016-06-24,1
2194,2016-06-23,2016-06-26,296,6+,black,19,39.9,31286,Mrs,1984-08-18,Saxony-Anhalt,2015-03-06,0
2195,2016-06-23,2016-06-26,475,43,black,1,139.9,7841,Mrs,1951-03-28,Bavaria,2016-03-27,0
2196,2016-06-23,2016-06-26,245,38,black,1,89.9,7841,Mrs,1951-03-28,Bavaria,2016-03-27,0
2197,2016-06-23,2016-07-20,931,43,black,15,39.95,7841,Mrs,1951-03-28,Bavaria,2016-03-27,0
2198,2016-06-23,2016-06-27,226,l,ash,3,14.9,12273,Mrs,1954-03-27,North Rhine-Westphalia,2015-02-17,0
2199,2016-06-23,2016-06-27,226,l,grey,3,24.9,12273,Mrs,1954-03-27,North Rhine-Westphalia,2015-02-17,0
2200,2016-06-23,2016-06-27,226,l,grey,3,34.9,12273,Mrs,1954-03-27,North Rhine-Westphalia,2015-02-17,0
2201,2016-06-23,2016-06-27,226,l,olive,3,14.9,12273,Mrs,1954-03-27,North Rhine-Westphalia,2015-02-17,0
2202,2016-06-23,2016-06-27,100,39,brown,43,119.9,12273,Mrs,1954-03-27,North Rhine-Westphalia,2015-02-17,0
2203,2016-06-23,2016-06-27,100,39,brown,43,119.9,12273,Mrs,1954-03-27,North Rhine-Westphalia,2015-02-17,0
2204,2016-06-23,2016-07-02,247,39,ocher,40,99.9,12273,Mrs,1954-03-27,North Rhine-Westphalia,2015-02-17,0
2205,2016-06-23,2016-06-26,699,36,ocher,39,44.95,3759,Mrs,1965-10-08,Bavaria,2015-10-28,1
2206,2016-06-23,2016-06-26,660,36,nature,39,39.95,3759,Mrs,1965-10-08,Bavaria,2015-10-28,1
2207,2016-06-23,2016-06-26,895,18,darkblue,39,39.95,3759,Mrs,1965-10-08,Bavaria,2015-10-28,0
2208,2016-06-23,2016-06-26,895,36,darkblue,39,39.95,3759,Mrs,1965-10-08,Bavaria,2015-10-28,1
2209,2016-06-23,2016-06-26,699,18,ocher,39,44.95,3759,Mrs,1965-10-08,Bavaria,2015-10-28,1
2210,2016-06-23,2016-06-29,660,18,nature,39,39.95,3759,Mrs,1965-10-08,Bavaria,2015-10-28,0
2214,2016-06-23,2016-06-26,87,xxl,yellow,5,39.9,20852,Mrs,1968-03-17,North Rhine-Westphalia,2015-02-17,0
2215,2016-06-23,,367,37,blue,18,89.9,31287,Mrs,1957-11-03,North Rhine-Westphalia,2015-02-17,0
2216,2016-06-23,2016-06-26,108,xl,grey,46,29.9,26442,Mrs,1962-10-26,Lower Saxony,2015-09-05,1
2217,2016-06-23,2016-06-26,108,xxl,grey,46,29.9,26442,Mrs,1962-10-26,Lower Saxony,2015-09-05,1
2218,2016-06-23,2016-06-28,194,xl,yellow,5,69.9,26442,Mrs,1962-10-26,Lower Saxony,2015-09-05,0
2219,2016-06-23,,2,xl,black,2,19.9,26442,Mrs,1962-10-26,Lower Saxony,2015-09-05,0
2220,2016-06-23,2016-06-27,293,l,berry,5,49.9,31288,Mrs,1963-09-29,Lower Saxony,2016-06-24,1
2221,2016-06-23,2016-06-27,313,l,blue,11,59.9,31288,Mrs,1963-09-29,Lower Saxony,2016-06-24,1
2222,2016-06-23,2016-06-27,320,44,denim,25,69.9,31288,Mrs,1963-09-29,Lower Saxony,2016-06-24,1
2223,2016-06-23,2016-06-27,443,44,blue,25,69.9,31288,Mrs,1963-09-29,Lower Saxony,2016-06-24,1
2224,2016-06-23,2016-06-27,217,l,red,29,59.9,31288,Mrs,1963-09-29,Lower Saxony,2016-06-24,0
2227,2016-06-23,,370,m,black,31,49.9,29048,Mrs,1946-06-14,North Rhine-Westphalia,2015-10-08,0
2228,2016-06-23,2016-06-28,234,xl,petrol,36,59.9,31289,Mrs,1949-11-21,North Rhine-Westphalia,2015-02-17,0
2229,2016-06-23,2016-06-27,101,42,grey,17,89.9,31290,Mrs,,North Rhine-Westphalia,2016-06-24,0
2230,2016-06-23,2016-06-27,251,42,black,12,69.9,31290,Mrs,,North Rhine-Westphalia,2016-06-24,1
2231,2016-06-23,2016-06-27,39,42,black,26,119.9,31290,Mrs,,North Rhine-Westphalia,2016-06-24,1
2232,2016-06-23,2016-06-27,70,48,blue,34,24.9,31290,Mrs,,North Rhine-Westphalia,2016-06-24,1
2233,2016-06-23,2016-06-27,70,48,grey,34,29.9,31290,Mrs,,North Rhine-Westphalia,2016-06-24,1
2234,2016-06-23,2016-06-27,173,m,brown,20,19.9,31291,Mrs,1968-04-27,Hesse,2016-06-24,1
2235,2016-06-23,2016-06-27,43,41,grey,1,99.9,31291,Mrs,1968-04-27,Hesse,2016-06-24,1
2236,2016-06-23,2016-06-27,113,41,blue,1,79.9,31291,Mrs,1968-04-27,Hesse,2016-06-24,1
2237,2016-06-23,2016-06-27,554,l,red,36,89.9,31291,Mrs,1968-04-27,Hesse,2016-06-24,0
2238,2016-06-23,2016-06-27,6,40,olive,6,79.9,31291,Mrs,1968-04-27,Hesse,2016-06-24,0
2239,2016-06-23,2016-07-02,173,l,brown,20,19.9,31291,Mrs,1968-04-27,Hesse,2016-06-24,1
2240,2016-06-23,2016-07-02,104,41,black,1,99.9,31291,Mrs,1968-04-27,Hesse,2016-06-24,1
2241,2016-06-23,2016-06-26,217,xl,black,29,59.9,26572,Mrs,1960-10-07,North Rhine-Westphalia,2015-09-18,0
2242,2016-06-23,2016-06-26,345,l,berry,37,16.9,26572,Mrs,1960-10-07,North Rhine-Westphalia,2015-09-18,0
2243,2016-06-23,2016-06-26,345,l,grey,37,16.9,26572,Mrs,1960-10-07,North Rhine-Westphalia,2015-09-18,0
2244,2016-06-23,2016-06-26,102,41,ocher,44,60.0,26572,Mrs,1960-10-07,North Rhine-Westphalia,2015-09-18,0
2245,2016-06-23,2016-06-27,246,39,black,40,79.9,31292,Mrs,,Schleswig-Holstein,2016-06-24,1
2246,2016-06-23,2016-06-26,262,37,mocca,12,69.9,9239,Mrs,1945-10-16,Hesse,2016-03-09,0
2247,2016-06-23,2016-06-26,423,xl,beige,33,12.9,9239,Mrs,1945-10-16,Hesse,2016-03-09,0
2248,2016-06-23,2016-07-02,311,42,blue,38,99.9,31293,Mrs,1947-10-24,Berlin,2016-06-24,0
2249,2016-06-23,2016-06-28,200,8,grey,12,69.9,31294,Mrs,1968-10-04,Schleswig-Holstein,2015-04-27,0
2250,2016-06-23,2016-07-02,27,6+,magenta,19,39.9,24361,Mrs,1968-08-21,Thuringia,2015-02-17,1
2251,2016-06-23,,27,6+,black,19,39.9,24361,Mrs,1968-08-21,Thuringia,2015-02-17,0
2252,2016-06-23,,27,7,magenta,19,39.9,24361,Mrs,1968-08-21,Thuringia,2015-02-17,0
2253,2016-06-23,2016-06-26,423,xl,red,33,12.9,31295,Mrs,1966-10-21,North Rhine-Westphalia,2015-02-17,0
2254,2016-06-23,2016-06-26,423,xl,beige,33,12.9,31295,Mrs,1966-10-21,North Rhine-Westphalia,2015-02-17,0
2255,2016-06-23,2016-06-26,214,m,ash,49,89.9,13695,Mrs,1967-11-03,Bavaria,2016-04-27,0
2256,2016-06-23,2016-07-02,295,l,blue,36,59.9,31296,Mrs,1957-03-15,Hesse,2016-01-28,1
2257,2016-06-23,2016-06-26,165,41,black,47,89.9,4466,Mrs,1958-01-26,Bavaria,2015-02-17,0
2258,2016-06-23,2016-06-27,369,xxl,brown,5,69.9,31297,Mrs,1975-04-23,Berlin,2016-06-24,0
2259,2016-06-23,2016-06-27,369,l,brown,5,69.9,31297,Mrs,1975-04-23,Berlin,2016-06-24,0
2260,2016-06-23,2016-06-27,86,m,brown,5,49.9,31297,Mrs,1975-04-23,Berlin,2016-06-24,0
2261,2016-06-23,2016-06-27,86,xl,brown,5,49.9,31297,Mrs,1975-04-23,Berlin,2016-06-24,0
2262,2016-06-23,2016-06-27,19,xl,black,14,69.9,31297,Mrs,1975-04-23,Berlin,2016-06-24,0
2263,2016-06-23,2016-06-27,254,l,black,5,49.9,31297,Mrs,1975-04-23,Berlin,2016-06-24,0
2264,2016-06-23,2016-06-27,171,xl,black,3,24.9,31297,Mrs,1975-04-23,Berlin,2016-06-24,0
2265,2016-06-23,2016-06-26,415,39,red,1,89.9,5167,Mrs,1966-03-05,Lower Saxony,2015-02-17,1
2266,2016-06-23,2016-07-04,322,5,blue,4,49.95,31298,Mr,1950-08-15,Lower Saxony,2016-06-24,0
2267,2016-06-23,,129,37,blue,50,69.95,31298,Mr,1950-08-15,Lower Saxony,2016-06-24,0
2268,2016-06-23,2016-06-26,339,s,denim,25,79.9,9756,Mrs,1963-01-19,North Rhine-Westphalia,2015-02-17,1
2269,2016-06-23,2016-06-26,468,s,denim,25,69.9,9756,Mrs,1963-01-19,North Rhine-Westphalia,2015-02-17,0
2270,2016-06-23,2016-06-26,246,38,black,40,79.9,9756,Mrs,1963-01-19,North Rhine-Westphalia,2015-02-17,1
2271,2016-06-23,2016-06-26,242,s,white,20,119.9,9756,Mrs,1963-01-19,North Rhine-Westphalia,2015-02-17,1
2272,2016-06-23,2016-06-26,339,s,denim,25,79.9,9756,Mrs,1963-01-19,North Rhine-Westphalia,2015-02-17,1
2273,2016-06-23,,110,38,grey,1,89.9,9756,Mrs,1963-01-19,North Rhine-Westphalia,2015-02-17,0
2274,2016-06-23,2016-07-06,319,39,ocher,40,129.9,9756,Mrs,1963-01-19,North Rhine-Westphalia,2015-02-17,1
2275,2016-06-23,2016-06-26,319,39,ocher,40,129.9,9756,Mrs,1963-01-19,North Rhine-Westphalia,2015-02-17,1
2276,2016-06-23,2016-06-27,108,xl,blue,46,29.9,31299,Mr,1968-05-29,Rhineland-Palatinate,2016-06-24,1
2277,2016-06-23,2016-06-27,255,xl,black,37,34.9,31299,Mr,1968-05-29,Rhineland-Palatinate,2016-06-24,1
2278,2016-06-23,2016-06-27,214,xl,ash,49,89.9,31299,Mr,1968-05-29,Rhineland-Palatinate,2016-06-24,1
2279,2016-06-23,2016-06-27,277,l,black,3,39.9,31299,Mr,1968-05-29,Rhineland-Palatinate,2016-06-24,1
2280,2016-06-23,2016-06-27,688,xl,brown,5,49.9,31299,Mr,1968-05-29,Rhineland-Palatinate,2016-06-24,1
2281,2016-06-23,2016-07-04,63,xl,red,33,9.9,31299,Mr,1968-05-29,Rhineland-Palatinate,2016-06-24,1
2282,2016-06-23,2016-07-04,63,xxl,khaki,33,14.9,31299,Mr,1968-05-29,Rhineland-Palatinate,2016-06-24,0
2283,2016-06-23,2016-06-27,1307,39,black,70,259.9,31300,Mrs,1962-02-09,Hamburg,2015-02-17,0
2286,2016-06-23,2016-06-26,22,xl,white,14,39.9,22257,Mrs,1967-04-23,Rhineland-Palatinate,2015-02-17,1
2287,2016-06-23,2016-06-26,22,xxl,white,14,39.9,22257,Mrs,1967-04-23,Rhineland-Palatinate,2015-02-17,1
2288,2016-06-23,2016-06-26,22,xxl,grey,14,39.9,22257,Mrs,1967-04-23,Rhineland-Palatinate,2015-02-17,0
2289,2016-06-23,,22,xl,grey,14,39.9,22257,Mrs,1967-04-23,Rhineland-Palatinate,2015-02-17,0
2290,2016-06-23,,22,xl,black,14,39.9,22257,Mrs,1967-04-23,Rhineland-Palatinate,2015-02-17,0
2291,2016-06-23,,22,xxl,black,14,39.9,22257,Mrs,1967-04-23,Rhineland-Palatinate,2015-02-17,0
2292,2016-06-23,2016-06-27,215,l,green,28,59.9,31302,Mrs,1973-12-20,Lower Saxony,2016-06-24,1
2293,2016-06-23,,370,m,black,31,49.9,31302,Mrs,1973-12-20,Lower Saxony,2016-06-24,0
2294,2016-06-23,2016-06-26,100,38,petrol,43,69.9,23442,Mrs,1960-12-29,Schleswig-Holstein,2015-02-17,0
2295,2016-06-23,2016-06-26,190,m,petrol,3,19.9,23442,Mrs,1960-12-29,Schleswig-Holstein,2015-02-17,1
2296,2016-06-23,2016-06-26,242,m,black,20,59.9,23442,Mrs,1960-12-29,Schleswig-Holstein,2015-02-17,1
2297,2016-06-23,2016-07-18,298,m,petrol,36,69.9,23442,Mrs,1960-12-29,Schleswig-Holstein,2015-02-17,0
2298,2016-06-23,2016-07-18,561,m,grey,3,14.9,23442,Mrs,1960-12-29,Schleswig-Holstein,2015-02-17,1
2299,2016-06-23,2016-06-26,323,39,grey,70,89.9,18800,Mrs,1962-11-02,Hamburg,2015-10-31,1
2300,2016-06-23,2016-06-26,323,39,black,70,139.9,18800,Mrs,1962-11-02,Hamburg,2015-10-31,1
2301,2016-06-23,2016-06-26,100,40,blue,43,69.9,23142,Mrs,1962-09-10,North Rhine-Westphalia,2015-10-02,0
2302,2016-06-23,2016-06-26,100,40,black,43,69.9,23142,Mrs,1962-09-10,North Rhine-Westphalia,2015-10-02,1
2303,2016-06-23,2016-06-26,204,xxl,green,5,59.9,31303,Mrs,1950-04-15,Baden-Wuerttemberg,2016-03-17,1
2304,2016-06-23,2016-06-26,32,xxl,green,3,21.9,31303,Mrs,1950-04-15,Baden-Wuerttemberg,2016-03-17,0
2305,2016-06-23,,32,xxl,white,3,21.9,31303,Mrs,1950-04-15,Baden-Wuerttemberg,2016-03-17,0
2306,2016-06-23,2016-06-26,270,l,red,49,49.9,8389,Mrs,1963-04-25,North Rhine-Westphalia,2016-04-14,0
